trial,condition,primeword,target,correctResp,repeats.thisRepN,repeats.thisTrialN,repeats.thisN,repeats.thisIndex,thisRow.t,notes,scanner_init.started,text.started,key_resp_2.started,scanner_init.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instructions.started,key_instruct.started,instructions.stopped,key_instruct.keys,key_instruct.rt,key_instruct.duration,longfix.started,startfixation.started,startfixation.stopped,longfix.stopped,trials.started,bwtrialsfixation.started,prime.started,key_resp.started,bwtrialsfixation.stopped,prime.stopped,filler.started,stimulus.started,filler.stopped,stimulus.stopped,filler2.started,key_resp.stopped,filler2.stopped,trials.stopped,key_resp.keys,participant,session,date,expName,psychopyVersion,frameRate,expStart,
178,1D,book,cook,2,0,19,19,177,113.5910957500164,,,,,,,,,,,,,,,,,,,113.58774225000525,113.5910957500164,114.58531275001587,114.58531275001587,114.58531275001587,114.8721532089985,1.3120347922376823,115.28690929201548,1.6968540842353832,115.58675362501526,2.013372917252127,117.65447641699575,,117.67323891702108,None,409058,001,2023-11-28_15h19.03.311,semanticsuppression,2023.2.2,None,2023-11-28 15h19.09.244452 -0800,
109,semanticR,chef,cook,2,0,20,20,108,117.68532541699824,,,,,,,,,,,,,,,,,,,117.6735405420186,117.68532541699824,118.65783516701777,118.65783516701777,118.67282425001031,118.95568179199472,1.30191950025619,119.35727008400136,1.7002473752654623,119.65367266701651,1.999487375258468,121.73974366701441,4.0696770842478145,121.74004154201248,None,409058,001,2023-11-28_15h19.03.311,semanticsuppression,2023.2.2,None,2023-11-28 15h19.09.244452 -0800,
168,Different,ship,goat,2,0,21,21,167,121.75191175000509,,,,,,,,,,,,,,,,,,,121.74057066699606,121.75191175000509,122.75199033401441,122.75199033401441,122.75199033401441,123.03880229199422,1.3021057092701085,123.45349191699643,1.7035743752785493,123.75278779200744,2.0028473342827056,125.82123195900931,4.071159667277243,125.8214757090027,None,409058,001,2023-11-28_15h19.03.311,semanticsuppression,2023.2.2,None,2023-11-28 15h19.09.244452 -0800,
173,semanticR,cook,chef,2,0,22,22,172,125.83539445901988,,,,,,,,,,,,,,,,,,,125.82177345899981,125.83539445901988,126.82528416701825,126.82528416701825,126.82528416701825,127.12226850001025,1.3069763342791703,127.52453158400021,1.7070900422695559,127.82445899999584,2.0053939592908137,129.9035582500219,4.073536334297387,129.90451466699596,None,409058,001,2023-11-28_15h19.03.311,semanticsuppression,2023.2.2,None,2023-11-28 15h19.09.244452 -0800,
3,Same,boat,boat,3,0,23,23,2,129.9187757089967,,,,,,,,,,,,,,,,,,,129.90567475001444,129.9187757089967,130.90915316701285,130.90915316701285,130.90915316701285,131.20592633401975,1.308818417310249,131.60747012501815,1.6974407922825776,131.90369604201987,2.0103776672913227,133.98552554199705,,134.00249250000343,None,409058,001,2023-11-28_15h19.03.311,semanticsuppression,2023.2.2,None,2023-11-28 15h19.09.244452 -0800,
141,semanticR,boat,ship,3,0,24,24,140,134.00964500001282,,,,,,,,,,,,,,,,,,,134.00338170901523,134.00964500001282,134.99036920900107,134.99036920900107,135.00606891702046,135.28557212499436,1.2992707923112903,135.69086299999617,1.6955312922946177,135.990949250001,2.0009010843059514,138.05662645900156,4.0794993753079325,138.07038608400035,None,409058,001,2023-11-28_15h19.03.311,semanticsuppression,2023.2.2,None,2023-11-28 15h19.09.244452 -0800,
18,1D,book,cook,2,0,25,25,17,138.07793912501074,,,,,,,,,,,,,,,,,,,138.07116824999684,138.07793912501074,139.06887658400228,139.06887658400228,139.07302720900043,139.35489329200936,1.3026278343168087,139.75609462501598,1.698820125311613,140.0694964590075,1.9994438753346913,142.1522573750117,4.066930250322912,142.1372224999941,None,409058,001,2023-11-28_15h19.03.311,semanticsuppression,2023.2.2,None,2023-11-28 15h19.09.244452 -0800,
139,Same,chef,chef,2,0,26,26,138,142.1522573750117,,,,,,,,,,,,,,,,,,,142.13748795900028,142.1522573750117,143.1539405840158,143.1539405840158,143.1539405840158,143.4521128750057,1.3020512923249044,143.8387125839945,1.688655125326477,144.135596084001,2.002183792326832,146.2246155840112,4.069331667327788,146.22033050001482,None,409058,001,2023-11-28_15h19.03.311,semanticsuppression,2023.2.2,None,2023-11-28 15h19.09.244452 -0800,
219,Same,chef,chef,2,0,27,27,218,146.2246155840112,,,,,,,,,,,,,,,,,,,146.22110633400735,146.2246155840112,147.22600437499932,147.22600437499932,147.21982870899956,147.52279387501767,1.3052763753512409,147.92437641700963,1.69432041735854,148.23711012501735,2.007176334358519,150.30233320899424,,150.31896341699758,None,409058,001,2023-11-28_15h19.03.311,semanticsuppression,2023.2.2,None,2023-11-28 15h19.09.244452 -0800,
148,Different,ship,goat,2,0,28,28,147,150.32471845901455,,,,,,,,,,,,,,,,,,,150.31921700001112,150.32471845901455,151.30680762502016,151.30680762502016,151.32300679199398,151.60215729201445,1.3088214593590237,152.00697529199533,1.6969165003683884,152.3200065419951,2.01009983435506,154.38584245901438,4.079251917370129,154.38955370901385,None,409058,001,2023-11-28_15h19.03.311,semanticsuppression,2023.2.2,None,2023-11-28 15h19.09.244452 -0800,
77,semanticR,chef,cook,2,0,29,29,76,154.40203454199946,,,,,,,,,,,,,,,,,,,154.3898215420195,154.40203454199946,155.3931902500044,155.3931902500044,155.3931902500044,155.6893832090136,1.2993222923832946,156.09247695902013,1.6968013343866915,156.4026955839945,2.0126474173739552,,,158.47028595901793,None,409058,001,2023-11-28_15h19.03.311,semanticsuppression,2023.2.2,None,2023-11-28 15h19.09.244452 -0800,
59,Same,chef,chef,2,0,30,30,58,158.4871714170149,,,,,,,,,,,,,,,,,,,158.47056124999654,158.4871714170149,159.4691632920003,159.4691632920003,159.4856284169946,159.75582295900676,1.3003372923994903,160.1553747500002,1.7013481673784554,160.46943766699405,1.9994965423829854,162.53911537499516,4.069045250391355,162.53930854200735,None,409058,001,2023-11-28_15h19.03.311,semanticsuppression,2023.2.2,None,2023-11-28 15h19.09.244452 -0800,
86,1D,goat,boat,3,0,31,31,85,162.5522883340018,,,,,,,,,,,,,,,,,,,162.53956925001694,162.5522883340018,163.53982804200496,163.53982804200496,163.53982804200496,163.83712775001186,1.302834292408079,164.2383970420051,1.702130042394856,164.53722045899485,2.0024560423917137,166.60639479200472,4.069991375406971,166.62104370901943,None,409058,001,2023-11-28_15h19.03.311,semanticsuppression,2023.2.2,None,2023-11-28 15h19.09.244452 -0800,
183,Same,boat,boat,3,0,32,32,182,166.6283666670206,,,,,,,,,,,,,,,,,,,166.62200250002206,166.6283666670206,167.63697187500657,167.63697187500657,167.63697187500657,167.93545575000462,1.3053954594070092,168.3215027920087,1.691451417398639,168.63634595900658,2.006427375425119,170.70590658401488,4.0758357924059965,170.7061475420196,None,409058,001,2023-11-28_15h19.03.311,semanticsuppression,2023.2.2,None,2023-11-28 15h19.09.244452 -0800,
204,Different,goat,ship,3,0,33,33,203,170.71895595901879,,,,,,,,,,,,,,,,,,,170.7064571249939,170.71895595901879,171.7088024590048,171.7088024590048,171.7088024590048,172.02005400002236,1.310145125433337,172.4056206670066,1.7092902504373342,172.7027498340176,2.0092438344145194,174.78736708400538,4.077374625427183,174.7883974169963,None,409058,001,2023-11-28_15h19.03.311,semanticsuppression,2023.2.2,None,2023-11-28 15h19.09.244452 -0800,
191,Same,ship,ship,3,0,34,34,190,174.8025422920182,,,,,,,,,,,,,,,,,,,174.78947937500197,174.8025422920182,175.80226425,175.80226425,175.80226425,176.08922162500676,1.2991560424270574,176.5042426250002,1.6970595424354542,176.80222425001557,2.0009344174468424,,,178.87059158401098,None,409058,001,2023-11-28_15h19.03.311,semanticsuppression,2023.2.2,None,2023-11-28 15h19.09.244452 -0800,
47,Same,goat,goat,2,0,35,35,46,178.8857866670005,,,,,,,,,,,,,,,,,,,178.87162187500508,178.8857866670005,179.86912575000315,179.86912575000315,179.87452220902196,180.15583166701254,1.302633959450759,180.55682137500844,1.6991980844468344,180.8526009170164,1.999124250462046,182.952508959017,4.067074042453896,182.93820908400812,None,409058,001,2023-11-28_15h19.03.311,semanticsuppression,2023.2.2,None,2023-11-28 15h19.09.244452 -0800,
192,Different,chef,book,3,0,36,36,191,182.952508959017,,,,,,,,,,,,,,,,,,,182.93943308401504,182.952508959017,183.94047575001605,183.94047575001605,183.94047575001605,184.2358758750197,1.3022538344666827,184.641833458998,1.691782459471142,184.93587058401317,2.0025098754558712,187.019314959005,4.074949959467631,187.02522937499452,None,409058,001,2023-11-28_15h19.03.311,semanticsuppression,2023.2.2,None,2023-11-28 15h19.09.244452 -0800,
171,Same,ship,ship,3,0,37,37,170,187.03597158400225,,,,,,,,,,,,,,,,,,,187.0255252920033,187.03597158400225,188.02530804200796,188.02530804200796,188.02530804200796,188.324591667013,1.305875500489492,188.72476858401205,1.694736417470267,189.01931112501188,2.005826917476952,191.10261179201188,4.0745906254742295,191.10485699999845,None,409058,001,2023-11-28_15h19.03.311,semanticsuppression,2023.2.2,None,2023-11-28 15h19.09.244452 -0800,
67,Same,goat,goat,2,0,38,38,66,191.119227667019,,,,,,,,,,,,,,,,,,,191.1051800000132,191.119227667019,192.1093046250171,192.1093046250171,192.1093046250171,192.40617033399758,1.3091319174855016,192.82048520899843,1.6940382924803998,193.1191706249956,2.00911616749363,195.2026659999974,4.077407417498762,195.18833533400903,None,409058,001,2023-11-28_15h19.03.311,semanticsuppression,2023.2.2,None,2023-11-28 15h19.09.244452 -0800,
38,1D,book,cook,2,0,39,39,37,195.2026659999974,,,,,,,,,,,,,,,,,,,195.1893120839959,195.2026659999974,196.20255099999486,196.20255099999486,196.20255099999486,196.48938675000682,1.2993233755114488,196.88703987500048,1.6969822504906915,197.18595658399863,1.99945866750204,199.27543187499396,4.079254375508754,199.26958083402133,None,409058,001,2023-11-28_15h19.03.311,semanticsuppression,2023.2.2,None,2023-11-28 15h19.09.244452 -0800,
180,Different,chef,book,3,0,40,40,179,199.27543187499396,,,,,,,,,,,,,,,,,,,199.2698572090012,199.27543187499396,200.26927591700223,200.26927591700223,200.27329120901413,200.556129375007,1.2992986675235443,200.97086979201413,1.6837808755226433,201.27098250002018,2.001089834520826,203.34011087499675,,203.35365475001163,None,409058,001,2023-11-28_15h19.03.311,semanticsuppression,2023.2.2,None,2023-11-28 15h19.09.244452 -0800,
74,1D,cook,book,3,0,41,41,73,203.36016620902228,,,,,,,,,,,,,,,,,,,203.3545911250112,203.36016620902228,204.3527150840091,204.3527150840091,204.35729933402035,204.63838533399394,1.3025625005248003,205.03906020900467,1.6889985845191404,205.35263979202136,2.002587292518001,207.42817491700407,4.0699421255267225,207.42094625000027,None,409058,001,2023-11-28_15h19.03.311,semanticsuppression,2023.2.2,None,2023-11-28 15h19.09.244452 -0800,
158,1D,book,cook,2,0,42,42,157,207.42817491700407,,,,,,,,,,,,,,,,,,,207.42190220899647,207.42817491700407,208.43698162501096,208.43698162501096,208.43698162501096,208.73721175000537,1.3071477925404906,209.12571541700163,1.7071327925368678,209.4374557500123,2.007553667528555,211.520081167022,,211.5203657920065,None,409058,001,2023-11-28_15h19.03.311,semanticsuppression,2023.2.2,None,2023-11-28 15h19.09.244452 -0800,
135,Same,cook,cook,2,0,43,43,134,211.5265819170163,,,,,,,,,,,,,,,,,,,211.5211387500167,211.5265819170163,212.50614854201558,212.50614854201558,212.5222766250081,212.80417683400447,1.3103648755641188,213.20816466701217,1.6981106675521005,213.50584054199862,2.009172000543913,215.57273087502108,4.075910000537988,215.58618670899887,None,409058,001,2023-11-28_15h19.03.311,semanticsuppression,2023.2.2,None,2023-11-28 15h19.09.244452 -0800,
177,semanticR,chef,cook,2,0,44,44,176,215.59083275002195,,,,,,,,,,,,,,,,,,,215.58647350000683,215.59083275002195,216.58725583401974,216.58725583401974,216.58725583401974,216.88598020901554,1.2992982925788965,217.2859252920025,1.6958702505507972,217.57505191699602,2.000262834568275,219.65852070899564,4.079222084576031,219.66950158399413,None,409058,001,2023-11-28_15h19.03.311,semanticsuppression,2023.2.2,None,2023-11-28 15h19.09.244452 -0800,
165,semanticR,ship,boat,3,0,45,45,164,219.6752290840086,,,,,,,,,,,,,,,,,,,219.66979362501297,219.6752290840086,220.66082991700387,220.66082991700387,220.66925858400646,220.95501558401156,1.299250042589847,221.35930929202004,1.6892510845791548,221.66929341701325,1.9992393755819649,223.74198995900224,4.065977084566839,223.73623916701763,None,409058,001,2023-11-28_15h19.03.311,semanticsuppression,2023.2.2,None,2023-11-28 15h19.09.244452 -0800,
13,semanticR,cook,chef,2,0,46,46,12,223.74198995900224,,,,,,,,,,,,,,,,,,,223.73649462501635,223.74198995900224,224.7428887920105,224.7428887920105,224.7428887920105,225.03848758401,1.3025595425860956,225.4420667499944,1.6868780845834408,225.73795174999395,2.0025520845956635,227.8242642499972,4.069312209583586,227.81959529200685,None,409058,001,2023-11-28_15h19.03.311,semanticsuppression,2023.2.2,None,2023-11-28 15h19.09.244452 -0800,
115,Same,cook,cook,2,0,47,47,114,227.8242642499972,,,,,,,,,,,,,,,,,,,227.81989083401277,227.8242642499972,228.82642262501759,228.82642262501759,228.82642262501759,229.12167620900436,1.3060032096109353,229.52182504200027,1.7058766676054802,229.82056570900022,2.006736042589182,231.90259899999364,4.075790459610289,231.9060605840059,None,409058,001,2023-11-28_15h19.03.311,semanticsuppression,2023.2.2,None,2023-11-28 15h19.09.244452 -0800,
218,1D,book,cook,2,0,48,48,217,231.9192108749994,,,,,,,,,,,,,,,,,,,231.90653191701858,231.9192108749994,232.91927383400616,232.91927383400616,232.91927383400616,233.20641229199828,1.30926254260703,233.62044358401909,1.7105078346212395,233.91926437499933,2.009208000614308,235.99607033401844,4.076558417611523,235.98771545902127,None,409058,001,2023-11-28_15h19.03.311,semanticsuppression,2023.2.2,None,2023-11-28 15h19.09.244452 -0800,
100,Different,chef,book,3,0,49,49,99,235.99607033401844,,,,,,,,,,,,,,,,,,,235.98892250002245,235.99607033401844,236.98598912500893,236.98598912500893,236.9903753749968,237.27315141700092,1.2994299176207278,237.68894441699376,1.6958407096390147,237.9861859170196,2.0015332506154664,240.0568381670164,4.079983042640379,240.07095616700826,None,409058,001,2023-11-28_15h19.03.311,semanticsuppression,2023.2.2,None,2023-11-28 15h19.09.244452 -0800,
99,Same,chef,chef,2,0,50,50,98,240.07686341699446,,,,,,,,,,,,,,,,,,,240.0721507499984,240.07686341699446,241.05750600001193,241.05750600001193,241.07371654201415,241.35600008402253,1.2991787506325636,241.77072724999744,1.7006744176323991,242.05732641700888,1.9996517926338129,244.12358241699985,4.070564875641139,244.1408443340042,None,409058,001,2023-11-28_15h19.03.311,semanticsuppression,2023.2.2,None,2023-11-28 15h19.09.244452 -0800,
224,Different,goat,ship,3,0,51,51,223,244.15268200001447,,,,,,,,,,,,,,,,,,,244.1411222500028,244.15268200001447,245.14025212501292,245.14025212501292,245.14025212501292,245.43595008400735,1.3026115846587345,245.85380929202074,1.687315500661498,246.15417412499664,2.0042754176538438,248.20469470901298,,248.23771033401135,None,409058,001,2023-11-28_15h19.03.311,semanticsuppression,2023.2.2,None,2023-11-28 15h19.09.244452 -0800,
92,Different,chef,book,3,0,52,52,91,248.2527968750219,,,,,,,,,,,,,,,,,,,248.2379965420114,248.2527968750219,249.23625575000187,249.23625575000187,249.2418039170152,249.52347045901115,1.3059910426673014,249.92255591700086,1.6925184176652692,250.23719429201446,2.0072819176712073,252.30634429201018,4.076272042671917,252.30655170901446,None,409058,001,2023-11-28_15h19.03.311,semanticsuppression,2023.2.2,None,2023-11-28 15h19.09.244452 -0800,
28,Different,ship,goat,2,0,53,53,27,252.31933529200614,,,,,,,,,,,,,,,,,,,252.3068562920089,252.31933529200614,253.31938033399638,253.31938033399638,253.31938033399638,253.6064844590146,1.309368167683715,254.0082744170213,1.6982198756886646,254.3205158750061,2.010616334679071,256.39076995901996,,256.3908234999981,None,409058,001,2023-11-28_15h19.03.311,semanticsuppression,2023.2.2,None,2023-11-28 15h19.09.244452 -0800,
14,1D,cook,book,3,0,54,54,13,256.4026788750198,,,,,,,,,,,,,,,,,,,256.39108579201275,256.4026788750198,257.3860941250168,257.3860941250168,257.39051629201276,257.67172899999423,1.31276766769588,258.08619270901545,1.7016853347013239,258.3871192090155,2.0006166256789584,260.4562195840117,4.0792779176845215,260.4695727090002,None,409058,001,2023-11-28_15h19.03.311,semanticsuppression,2023.2.2,None,2023-11-28 15h19.09.244452 -0800,
209,semanticR,chef,cook,2,0,55,55,208,260.4755646249978,,,,,,,,,,,,,,,,,,,260.4699074590171,260.4755646249978,261.4593354590179,261.4593354590179,261.4695686250052,261.75707516699913,1.299477750697406,262.1553831670026,1.6853247097169515,262.4527372920129,1.9995272507076152,264.55283408399555,4.067356500716414,264.5383509590174,None,409058,001,2023-11-28_15h19.03.311,semanticsuppression,2023.2.2,None,2023-11-28 15h19.09.244452 -0800,
39,Same,chef,chef,2,0,56,56,38,264.55283408399555,,,,,,,,,,,,,,,,,,,264.5395359590184,264.55283408399555,265.54015641700244,265.54015641700244,265.54015641700244,265.836223292019,1.3026451257173903,266.2384943750221,1.7026352927205153,266.53625312499935,2.0027647927054204,268.60738783399574,4.069982000713935,268.62092312501045,None,409058,001,2023-11-28_15h19.03.311,semanticsuppression,2023.2.2,None,2023-11-28 15h19.09.244452 -0800,
63,Same,boat,boat,3,0,57,57,62,268.62926549999975,,,,,,,,,,,,,,,,,,,268.6220013750135,268.62926549999975,269.6370544170204,269.6370544170204,269.6370544170204,269.9239801670192,1.3075704177317675,270.3227069590066,1.706175459723454,270.6369809170137,2.007060750736855,272.7059545420052,4.075883250741754,272.7062222920067,None,409058,001,2023-11-28_15h19.03.311,semanticsuppression,2023.2.2,None,2023-11-28 15h19.09.244452 -0800,
119,Same,chef,chef,2,0,58,58,118,272.71954824999557,,,,,,,,,,,,,,,,,,,272.7065911249956,272.71954824999557,273.71956483399845,273.71956483399845,273.71956483399845,274.0053773340187,1.3095373347459827,274.42068883401225,1.7106315847486258,274.7079472920159,2.010012542741606,276.79445737501374,4.0772960847534705,276.7886442920135,None,409058,001,2023-11-28_15h19.03.311,semanticsuppression,2023.2.2,None,2023-11-28 15h19.09.244452 -0800,
