trial,condition,primeword,target,correctResp,repeats.thisRepN,repeats.thisTrialN,repeats.thisN,repeats.thisIndex,thisRow.t,notes,scanner_init.started,text.started,key_resp_2.started,scanner_init.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instructions.started,key_instruct.started,instructions.stopped,key_instruct.keys,key_instruct.rt,key_instruct.duration,longfix.started,startfixation.started,startfixation.stopped,longfix.stopped,trials.started,bwtrialsfixation.started,prime.started,key_resp.started,bwtrialsfixation.stopped,prime.stopped,filler.started,stimulus.started,filler.stopped,stimulus.stopped,filler2.started,key_resp.stopped,filler2.stopped,trials.stopped,key_resp.keys,participant,session,date,expName,psychopyVersion,frameRate,expStart,
67,Same,goat,goat,2,0,8,8,66,46.90438766599982,,,,,,,,,,,,,,,,,,,46.89814549998846,46.90438766599982,47.902739665994886,47.902739665994886,47.902739665994886,48.19747762498446,1.3094336671056226,48.60132233297918,1.6967178341001272,48.897454999998445,2.009563375089783,50.98083104100078,4.0762133341049775,50.98118279100163,None,307115,001,2023-11-27_16h59.11.329,semanticsuppression,2023.2.2,None,2023-11-27 16h59.16.912538 -0800,
103,Same,boat,boat,3,0,9,9,102,50.98925512499409,,,,,,,,,,,,,,,,,,,50.98164133299724,50.98925512499409,51.980772957991576,51.980772957991576,51.98665045798407,52.26832462497987,1.300338834116701,52.68476362500223,1.696270875108894,52.980808332999004,2.000108834123239,55.05109462499968,4.079514375102008,55.064457040978596,None,307115,001,2023-11-27_16h59.11.329,semanticsuppression,2023.2.2,None,2023-11-27 16h59.16.912538 -0800,
139,Same,chef,chef,2,0,10,10,138,55.07365612499416,,,,,,,,,,,,,,,,,,,55.064997165987734,55.07365612499416,56.05402229097672,56.05402229097672,56.06967345799785,56.35138279097737,1.2994987501297146,56.75141566598904,1.686811792111257,57.047497374995146,1.9994888751243707,59.130781707994174,4.066165250114864,59.13107383297756,None,307115,001,2023-11-27_16h59.11.329,semanticsuppression,2023.2.2,None,2023-11-27 16h59.16.912538 -0800,
124,Different,goat,ship,3,0,11,11,123,59.13939766600379,,,,,,,,,,,,,,,,,,,59.131560999987414,59.13939766600379,60.136550832976354,60.136550832976354,60.136550832976354,60.43488395799068,1.3027835001412313,60.83517320800456,1.6905740001238883,61.130798083002446,2.002923625143012,63.2142343329906,4.069617834145902,63.21455929099466,None,307115,001,2023-11-27_16h59.11.329,semanticsuppression,2023.2.2,None,2023-11-27 16h59.16.912538 -0800,
43,Same,boat,boat,3,0,12,12,42,63.22291437498643,,,,,,,,,,,,,,,,,,,63.21501783299027,63.22291437498643,64.2195691659872,64.2195691659872,64.2195691659872,64.51420895798947,1.306245792133268,64.91865029098699,1.694052084145369,65.21418937499402,2.006212667154614,67.29832320800051,4.073760167142609,67.29923899998539,None,307115,001,2023-11-27_16h59.11.329,semanticsuppression,2023.2.2,None,2023-11-27 16h59.16.912538 -0800,
118,1D,book,cook,2,0,13,13,117,67.30885462497827,,,,,,,,,,,,,,,,,,,67.30004991599708,67.30885462497827,68.30329749998054,68.30329749998054,68.30329749998054,68.59998087497661,1.3095250001642853,69.00142862499342,1.6968246671603993,69.29751341597876,2.009509125171462,71.38093295798171,4.0763158751651645,71.38121787499404,None,307115,001,2023-11-27_16h59.11.329,semanticsuppression,2023.2.2,None,2023-11-27 16h59.16.912538 -0800,
167,Same,goat,goat,2,0,14,14,166,71.38874324999051,,,,,,,,,,,,,,,,,,,71.38162583298981,71.38874324999051,72.3808874579845,72.3808874579845,72.38631999999052,72.66822883300483,1.3129237921675667,73.08515966599225,1.7005549591849558,73.38098712498322,2.000718084163964,75.45132312498754,4.079600000171922,75.46449933300028,None,307115,001,2023-11-27_16h59.11.329,semanticsuppression,2023.2.2,None,2023-11-27 16h59.16.912538 -0800,
163,Same,boat,boat,3,0,15,15,162,75.4726475829957,,,,,,,,,,,,,,,,,,,75.46489170799032,75.4726475829957,76.45362799998838,76.45362799998838,76.4693265829992,76.75177366597927,1.2996300421946216,77.15157370798988,1.686976584198419,77.44759204098955,1.9996389591833577,79.53096616599942,4.066355584189296,79.53132195799844,None,307115,001,2023-11-27_16h59.11.329,semanticsuppression,2023.2.2,None,2023-11-27 16h59.16.912538 -0800,
1,semanticR,boat,ship,3,0,16,16,0,79.53791662497679,,,,,,,,,,,,,,,,,,,79.53183762499248,79.53791662497679,80.5364704579988,80.5364704579988,80.5364704579988,80.834818540985,1.302909834193997,81.233168457984,1.7023862921923865,81.53091333300108,2.0030268341943156,83.61434724999708,4.06973025019397,83.6146878330037,None,307115,001,2023-11-27_16h59.11.329,semanticsuppression,2023.2.2,None,2023-11-27 16h59.16.912538 -0800,
68,Different,ship,goat,2,0,17,17,67,83.62276608298998,,,,,,,,,,,,,,,,,,,83.61517616600031,83.62276608298998,84.61990216598497,84.61990216598497,84.61990216598497,84.91651650000131,1.3063282502116635,85.31853870800114,1.6939344172133133,85.61434791598003,2.0063524591969326,87.69766133298981,4.073049292201176,87.69799308298388,None,307115,001,2023-11-27_16h59.11.329,semanticsuppression,2023.2.2,None,2023-11-27 16h59.16.912538 -0800,
174,1D,cook,book,3,0,18,18,173,87.70671079098247,,,,,,,,,,,,,,,,,,,87.69853854097892,87.70671079098247,88.70317808300024,88.70317808300024,88.70317808300024,89.00025487499079,1.3096591672219802,89.40106504099094,1.6964575842139311,89.69764174998272,2.009657334216172,91.78096799997729,4.076353750220733,91.78126974997576,None,307115,001,2023-11-27_16h59.11.329,semanticsuppression,2023.2.2,None,2023-11-27 16h59.16.912538 -0800,
193,semanticR,cook,chef,2,0,19,19,192,91.7874511659902,,,,,,,,,,,,,,,,,,,91.78170812499593,91.7874511659902,92.78098279098049,92.78098279098049,92.78646333300276,93.06859195799916,1.312958625232568,93.4848439579946,1.7002391252317466,93.78105191598297,1.9991424592444673,95.85218999997596,4.079941084230086,95.8649178329797,None,307115,001,2023-11-27_16h59.11.329,semanticsuppression,2023.2.2,None,2023-11-27 16h59.16.912538 -0800,
177,semanticR,chef,cook,2,0,20,20,176,95.87140699999873,,,,,,,,,,,,,,,,,,,95.86531241599005,95.87140699999873,96.85351341599016,96.85351341599016,96.87115504097892,97.1525977079873,1.2997687502356712,97.5540316249826,1.6894320002465975,97.852350207977,1.999857500253711,99.93104120797943,4.066417542257113,99.93134374998044,None,307115,001,2023-11-27_16h59.11.329,semanticsuppression,2023.2.2,None,2023-11-27 16h59.16.912538 -0800,
191,Same,ship,ship,3,0,21,21,190,99.93870808297652,,,,,,,,,,,,,,,,,,,99.93171137498575,99.93870808297652,100.93702104099793,100.93702104099793,100.93702104099793,101.23493687500013,1.3030336672673002,101.63496112500434,1.69036162525299,101.93105016599293,2.0031885422649793,104.01446083298652,4.0698422922578175,104.01475883298554,None,307115,001,2023-11-27_16h59.11.329,semanticsuppression,2023.2.2,None,2023-11-27 16h59.16.912538 -0800,
101,semanticR,boat,ship,3,0,22,22,100,104.02105062498595,,,,,,,,,,,,,,,,,,,104.01518041599775,104.02105062498595,105.01897074998124,105.01897074998124,105.01897074998124,105.31445899998653,1.3065031252626795,105.72034058297868,1.6957352922763675,106.01452112497645,2.0064970422827173,108.09773541599861,4.078686042281333,108.10359116600011,None,307115,001,2023-11-27_16h59.11.329,semanticsuppression,2023.2.2,None,2023-11-27 16h59.16.912538 -0800,
26,1D,goat,boat,3,0,23,23,25,108.11440274998313,,,,,,,,,,,,,,,,,,,108.10391337500187,108.11440274998313,109.10358687498956,109.10358687498956,109.10358687498956,109.40280091599561,1.3097409172914922,109.8019972500042,1.6973953752894886,110.09776216599857,2.0097754593007267,112.18105295798159,4.076437667274149,112.18137529099477,None,307115,001,2023-11-27_16h59.11.329,semanticsuppression,2023.2.2,None,2023-11-27 16h59.16.912538 -0800,
159,Same,chef,chef,2,0,24,24,158,112.19077079099952,,,,,,,,,,,,,,,,,,,112.18186383298598,112.19077079099952,113.18111166599556,113.18111166599556,113.18634970797575,113.46697649999987,1.313205834303517,113.88118274998851,1.7004235842905473,114.16729466599645,1.9992787922965363,116.25184895799612,4.079907667299267,116.26498066599015,None,307115,001,2023-11-27_16h59.11.329,semanticsuppression,2023.2.2,None,2023-11-27 16h59.16.912538 -0800,
74,1D,cook,book,3,0,25,25,73,116.27382162498543,,,,,,,,,,,,,,,,,,,116.2655860829982,116.27382162498543,117.25386999998591,117.25386999998591,117.26932862499962,117.55173283300246,1.299846500303829,117.95226170797832,1.687664875324117,118.24780008298694,1.9998458753107116,120.3311214580026,4.066504917311249,120.33148979098769,None,307115,001,2023-11-27_16h59.11.329,semanticsuppression,2023.2.2,None,2023-11-27 16h59.16.912538 -0800,
224,Different,goat,ship,3,0,26,26,223,120.3393030409934,,,,,,,,,,,,,,,,,,,120.33203324998613,120.3393030409934,121.3360652079864,121.3360652079864,121.3360652079864,121.6311247079866,1.3031440843187738,122.03489595800056,1.690290209313389,122.33112216598238,2.003163167333696,124.4144463329867,4.06983008433599,124.41474366598413,None,307115,001,2023-11-27_16h59.11.329,semanticsuppression,2023.2.2,None,2023-11-27 16h59.16.912538 -0800,
228,Different,ship,goat,2,0,27,27,227,124.42300366598647,,,,,,,,,,,,,,,,,,,124.4151675409812,124.42300366598647,125.41996958298841,125.41996958298841,125.41996958298841,125.71837212500395,1.3064290843321942,126.1185473749938,1.693951167340856,126.41443375000381,2.0065584593394306,128.49783675000072,4.073219542333391,128.49812287499662,None,307115,001,2023-11-27_16h59.11.329,semanticsuppression,2023.2.2,None,2023-11-27 16h59.16.912538 -0800,
146,1D,goat,boat,3,0,28,28,145,128.50581349999993,,,,,,,,,,,,,,,,,,,128.49851283300086,128.50581349999993,129.50343462498859,129.50343462498859,129.50343462498859,129.80176354097784,1.309898167353822,130.20161633298267,1.6970076673605945,130.49788820798858,2.0099140843376517,132.58118670800468,4.076567625364987,132.5814764579991,None,307115,001,2023-11-27_16h59.11.329,semanticsuppression,2023.2.2,None,2023-11-27 16h59.16.912538 -0800,
24,Different,goat,ship,3,0,29,29,23,132.58769874999416,,,,,,,,,,,,,,,,,,,132.58190208298038,132.58769874999416,133.58119720799732,133.58119720799732,133.5871377909789,133.86846262498875,1.300363250367809,134.2812214579899,1.6966295423626434,134.56712012499338,2.0132775003730785,136.65189004098647,,136.66545249999035,None,307115,001,2023-11-27_16h59.11.329,semanticsuppression,2023.2.2,None,2023-11-27 16h59.16.912538 -0800,
38,1D,book,cook,2,0,30,30,37,136.67639633300132,,,,,,,,,,,,,,,,,,,136.66628116599168,136.67639633300132,137.65425283298828,137.65425283298828,137.670166625001,137.9502362079802,1.2997225843719207,138.35151783298352,1.6869230843731202,138.64794266599347,1.9999217503645923,140.7312647079816,4.066645917366259,140.73169095799676,None,307115,001,2023-11-27_16h59.11.329,semanticsuppression,2023.2.2,None,2023-11-27 16h59.16.912538 -0800,
18,1D,book,cook,2,0,31,31,17,140.73610574999475,,,,,,,,,,,,,,,,,,,140.73214974999428,140.73610574999475,141.73730554099893,141.73730554099893,141.73730554099893,142.0339296250022,1.3032604593900032,142.4346724159841,1.6900650423776824,142.7312260409817,2.003287125378847,144.81454091597698,4.069926167401718,144.8148239159782,None,307115,001,2023-11-27_16h59.11.329,semanticsuppression,2023.2.2,None,2023-11-27 16h59.16.912538 -0800,
41,semanticR,boat,ship,3,0,32,32,40,144.82225108298007,,,,,,,,,,,,,,,,,,,144.81519445800222,144.82225108298007,145.81988749999437,145.81988749999437,145.81988749999437,146.11450850000256,1.3065229174098931,146.5172709999897,1.6926742093928624,146.81453316597617,2.0066809174022637,148.8980159999919,4.0734005424019415,148.89834808299202,None,307115,001,2023-11-27_16h59.11.329,semanticsuppression,2023.2.2,None,2023-11-27 16h59.16.912538 -0800,
77,semanticR,chef,cook,2,0,33,33,76,148.90755725000054,,,,,,,,,,,,,,,,,,,148.8988610410015,148.90755725000054,149.9037917079986,149.9037917079986,149.9037917079986,150.20214079099242,1.3100100004230626,150.60198804098764,1.697393875423586,150.8980121249915,2.0100528754119296,152.98127537500113,4.07666150041041,152.98157487498247,None,307115,001,2023-11-27_16h59.11.329,semanticsuppression,2023.2.2,None,2023-11-27 16h59.16.912538 -0800,
183,Same,boat,boat,3,0,34,34,182,152.9896648330032,,,,,,,,,,,,,,,,,,,152.98207229099353,152.9896648330032,153.98134129098617,153.98134129098617,153.98703791599837,154.26953695798875,1.300511500419816,154.68133583298186,1.6967378754343372,154.96723766598734,2.0132890004315414,157.05109333299333,4.079974250431405,157.06491537499824,None,307115,001,2023-11-27_16h59.11.329,semanticsuppression,2023.2.2,None,2023-11-27 16h59.16.912538 -0800,
3,Same,boat,boat,3,0,35,35,2,157.0697962080012,,,,,,,,,,,,,,,,,,,157.0653806249902,157.0697962080012,158.05458174998057,158.05458174998057,158.06465308298357,158.35184437499265,1.2999590004328638,158.75169191599707,1.6870941674278583,159.0479899159982,2.000081750447862,161.1313747499953,4.066758417437086,161.13170574998367,None,307115,001,2023-11-27_16h59.11.329,semanticsuppression,2023.2.2,None,2023-11-27 16h59.16.912538 -0800,
205,semanticR,ship,boat,3,0,36,36,204,161.1381795409834,,,,,,,,,,,,,,,,,,,161.13216770798317,161.1381795409834,162.1369543329929,162.1369543329929,162.1369543329929,162.43524179098313,1.303369709465187,162.8350983329874,1.6904989174508955,163.13133520798874,2.0033551674569026,165.21583354097675,4.071294167457381,165.21674604099826,None,307115,001,2023-11-27_16h59.11.329,semanticsuppression,2023.2.2,None,2023-11-27 16h59.16.912538 -0800,
178,1D,book,cook,2,0,37,37,177,165.22625649999827,,,,,,,,,,,,,,,,,,,165.21762129099807,165.22625649999827,166.2199638329912,166.2199638329912,166.2199638329912,166.51835645799292,1.3066792094614357,166.9185684999975,1.6939657924813218,167.21470049998607,2.0068297094549052,169.29810954097775,4.07349316746695,169.29845879098866,None,307115,001,2023-11-27_16h59.11.329,semanticsuppression,2023.2.2,None,2023-11-27 16h59.16.912538 -0800,
82,1D,boat,goat,2,0,38,38,81,169.30656695799553,,,,,,,,,,,,,,,,,,,169.298954124999,169.30656695799553,170.3035378329805,170.3035378329805,170.3035378329805,170.60272033300134,1.3101290424820036,171.00184979097685,1.6972442094702274,171.29807295798673,2.0101047924836166,173.3814091660024,4.076794000488007,173.38174779099063,None,307115,001,2023-11-27_16h59.11.329,semanticsuppression,2023.2.2,None,2023-11-27 16h59.16.912538 -0800,
25,semanticR,ship,boat,3,0,39,39,24,173.39001795797958,,,,,,,,,,,,,,,,,,,173.38223154097795,173.39001795797958,174.381334124977,174.381334124977,174.38647920798394,174.66763974999776,1.3008722924860194,175.08142237499123,1.6968180004914757,175.36883204098558,2.000892625481356,177.45174541597953,,177.46490125000128,None,307115,001,2023-11-27_16h59.11.329,semanticsuppression,2023.2.2,None,2023-11-27 16h59.16.912538 -0800,
66,1D,goat,boat,3,0,40,40,65,177.47146583299036,,,,,,,,,,,,,,,,,,,177.4653003749845,177.47146583299036,178.45472275000066,178.45472275000066,178.46475541600375,178.7528252909833,1.3000950005080085,179.1519655409793,1.6873683755111415,179.44805512498715,2.0001832925190683,181.53175591598847,4.067177459510276,181.5322962499922,None,307115,001,2023-11-27_16h59.11.329,semanticsuppression,2023.2.2,None,2023-11-27 16h59.16.912538 -0800,
195,Same,cook,cook,2,0,41,41,194,181.54152733299998,,,,,,,,,,,,,,,,,,,181.53276554099284,181.54152733299998,182.53730208298657,182.53730208298657,182.53730208298657,182.83403583298787,1.3035470005124807,183.2356950409885,1.691090542532038,183.53148129099282,2.003476750513073,185.61489595798776,4.070344334526453,185.6157174159889,None,307115,001,2023-11-27_16h59.11.329,semanticsuppression,2023.2.2,None,2023-11-27 16h59.16.912538 -0800,
156,Different,book,chef,2,0,42,42,155,185.6240725829848,,,,,,,,,,,,,,,,,,,185.61618404099136,185.6240725829848,186.62057674999232,186.62057674999232,186.62057674999232,186.91863637499046,1.3067987505346537,187.3187340409786,1.6941461675451137,187.61477266598376,2.0068067505198997,189.6980821659963,4.073468709539156,189.6983936659817,None,307115,001,2023-11-27_16h59.11.329,semanticsuppression,2023.2.2,None,2023-11-27 16h59.16.912538 -0800,
89,semanticR,chef,cook,2,0,43,43,88,189.70645054097986,,,,,,,,,,,,,,,,,,,189.6988456659892,189.70645054097986,190.70379029097967,190.70379029097967,190.70379029097967,190.99807645799592,1.310091542545706,191.40227158297785,1.6976659595384263,191.69821845798288,2.0102544175460935,193.78151116598747,4.076900084532099,193.78185133298393,None,307115,001,2023-11-27_16h59.11.329,semanticsuppression,2023.2.2,None,2023-11-27 16h59.16.912538 -0800,
37,semanticR,chef,cook,2,0,44,44,36,193.78649704100098,,,,,,,,,,,,,,,,,,,193.7823182499851,193.78649704100098,194.78149270798895,194.78149270798895,194.7873077080003,195.06840737498715,1.2992622925667092,195.48154541599797,1.6969566255575046,195.7674383749836,1.999316917557735,197.8526902080048,,197.8664237499761,None,307115,001,2023-11-27_16h59.11.329,semanticsuppression,2023.2.2,None,2023-11-27 16h59.16.912538 -0800,
73,semanticR,cook,chef,2,0,45,45,72,197.87658349997946,,,,,,,,,,,,,,,,,,,197.86720399998012,197.87658349997946,198.85352566599613,198.85352566599613,198.86942945799092,199.14817066598334,1.3001686675706878,199.55210237498977,1.6874965845781844,199.84820974999457,2.0001865425729193,201.93162312498316,4.067008417565376,201.93201379099628,None,307115,001,2023-11-27_16h59.11.329,semanticsuppression,2023.2.2,None,2023-11-27 16h59.16.912538 -0800,
126,1D,goat,boat,3,0,46,46,125,201.9400272909843,,,,,,,,,,,,,,,,,,,201.93251508299727,201.9400272909843,202.93764558297698,202.93764558297698,202.93764558297698,203.23515904098167,1.3036310425959527,203.63556624998455,1.6909692505723797,203.93158750000293,2.003623167576734,206.0149479160027,4.070332209579647,206.0152978329861,None,307115,001,2023-11-27_16h59.11.329,semanticsuppression,2023.2.2,None,2023-11-27 16h59.16.912538 -0800,
154,1D,cook,book,3,0,47,47,153,206.02423562499462,,,,,,,,,,,,,,,,,,,206.0157837079896,206.02423562499462,207.02066437498434,207.02066437498434,207.02066437498434,207.31758458298282,1.3069163755862974,207.71907224997994,1.6944685005873907,208.0148904999951,2.006929250608664,210.0983356659999,4.073723875597352,210.09870579099515,None,307115,001,2023-11-27_16h59.11.329,semanticsuppression,2023.2.2,None,2023-11-27 16h59.16.912538 -0800,
137,semanticR,chef,cook,2,0,48,48,136,210.10702254099306,,,,,,,,,,,,,,,,,,,210.0991885830008,210.10702254099306,211.1046609999903,211.1046609999903,211.1046609999903,211.40233308298048,1.3102105426078197,211.8023552079976,1.6977519176143687,212.09833254097612,2.0103283346106764,214.1829906249768,4.078387250599917,214.1834157909907,None,307115,001,2023-11-27_16h59.11.329,semanticsuppression,2023.2.2,None,2023-11-27 16h59.16.912538 -0800,
226,1D,goat,boat,3,0,49,49,225,214.198286290979,,,,,,,,,,,,,,,,,,,214.1839006249793,214.198286290979,215.1815552499902,215.1815552499902,215.18680120797944,215.46724737499608,1.3006809596263338,215.88166583300335,1.6970610846183263,216.16936074997648,2.0006228756101336,218.25375833298313,,218.26518087499426,None,307115,001,2023-11-27_16h59.11.329,semanticsuppression,2023.2.2,None,2023-11-27 16h59.16.912538 -0800,
56,Different,book,chef,2,0,50,50,55,218.27602783299517,,,,,,,,,,,,,,,,,,,218.26603733299999,218.27602783299517,219.2543157079781,219.2543157079781,219.26987349998672,219.55246945799445,1.3003082506475039,219.95220337499632,1.6875973346468527,220.2482942499919,2.0003150846459903,222.3316005829838,4.066981500625843,222.3319577910006,None,307115,001,2023-11-27_16h59.11.329,semanticsuppression,2023.2.2,None,2023-11-27 16h59.16.912538 -0800,
225,semanticR,ship,boat,3,0,51,51,224,222.3392553750018,,,,,,,,,,,,,,,,,,,222.33233566599665,222.3392553750018,223.3369032079936,223.3369032079936,223.3369032079936,223.6315794159891,1.3037632506457157,224.0354955829971,1.6908907926408574,224.33160212499206,2.003704750648467,226.4150451659807,4.070429209648864,226.41537908298778,None,307115,001,2023-11-27_16h59.11.329,semanticsuppression,2023.2.2,None,2023-11-27 16h59.16.912538 -0800,
112,Different,chef,book,3,0,52,52,111,226.42347066599177,,,,,,,,,,,,,,,,,,,226.415856290987,226.42347066599177,227.42016024998156,227.42016024998156,227.42016024998156,227.71806499999366,1.3064912506670225,228.1189882909821,1.6943896256561857,228.415012249985,2.0070031256473158,230.4983816659951,4.073766417655861,230.49877233299776,None,307115,001,2023-11-27_16h59.11.329,semanticsuppression,2023.2.2,None,2023-11-27 16h59.16.912538 -0800,
222,1D,boat,goat,2,0,53,53,221,230.50715820799815,,,,,,,,,,,,,,,,,,,230.49930237498484,230.50715820799815,231.5045053329959,231.5045053329959,231.5045053329959,231.80086291598855,1.3104657096846495,232.20242570800474,1.697829875658499,232.49829254098586,2.010490459681023,234.58172420799383,4.077103209681809,234.58201620797627,None,307115,001,2023-11-27_16h59.11.329,semanticsuppression,2023.2.2,None,2023-11-27 16h59.16.912538 -0800,
22,1D,boat,goat,2,0,54,54,21,234.58633741599624,,,,,,,,,,,,,,,,,,,234.5824095409771,234.58633741599624,235.58169537500362,235.58169537500362,235.58688829099992,235.8675203329767,1.3006413346738555,236.28179870799067,1.6972034596838057,236.56884875000105,2.000835167680634,238.65234104098636,,238.6651295409829,None,307115,001,2023-11-27_16h59.11.329,semanticsuppression,2023.2.2,None,2023-11-27 16h59.16.912538 -0800,
51,Same,ship,ship,3,0,55,55,50,238.67349641598412,,,,,,,,,,,,,,,,,,,238.66559916597907,238.67349641598412,239.65465945799951,239.65465945799951,239.6703562499897,239.95258366598864,1.300261334690731,240.35208233300364,1.6874718347098678,240.64843166599167,2.0004065007087775,242.73173079098342,4.067116792692104,242.73207308299607,None,307115,001,2023-11-27_16h59.11.329,semanticsuppression,2023.2.2,None,2023-11-27 16h59.16.912538 -0800,
188,Different,ship,goat,2,0,56,56,187,242.7385639580025,,,,,,,,,,,,,,,,,,,242.7325138329761,242.7385639580025,243.7381599159853,243.7381599159853,243.7381599159853,244.03607804098283,1.303707959712483,244.43565999998827,1.6910671257064678,244.73169699998107,2.0038375006988645,246.81539095798507,4.070847792696441,246.81632583300234,None,307115,001,2023-11-27_16h59.11.329,semanticsuppression,2023.2.2,None,2023-11-27 16h59.16.912538 -0800,
99,Same,chef,chef,2,0,57,57,98,246.82652541599236,,,,,,,,,,,,,,,,,,,246.81703274999745,246.82652541599236,247.821187790978,247.821187790978,247.821187790978,248.1197179579758,1.3071202507126145,248.51933762498084,1.6947451677115168,248.81511866598157,2.0071631257305853,250.8984622079879,4.07384912573616,250.8990646250022,None,307115,001,2023-11-27_16h59.11.329,semanticsuppression,2023.2.2,None,2023-11-27 16h59.16.912538 -0800,
